Landscape;Point;Trap_num;Year;Month;Day;Muncipality;Lat;Long;Alt;Ateuchus.volxemi;Ateuchus.carbonarius;Canthidium.sp;Chalcocopris.hesperus;Canthon.ibarragrassoi;Canthon.aff.angularis;Canthon.virens.chalybaeus;Canthon.histrio;Canthon.aff.luctuosus;Canthon.podagricus;Canthon.aff.semiopacus;Coprophanaeus.bellicosus;Coprophanaeus.cerberus;Coprophanaeus.saphirinus;Deltochilum.Deltohyboma.sp.;Deltochilum.brasiliense;Deltochilum.dentipes;Deltochilum.furcatum;Deltochilum.morbillosum;Deltochilum.rubripenne;Dichotomius.sp1;Dichotomius.sp2;Dichotomius.sp3;Dichotomius.sp4;Dichotomius.sp5;Dichotomius.assifer;Dichotomius.bos;Dichotomius.aff.carbonarius.sp1;Dichotomius.depressicollis;Dichotomius.fissus;Dichotomius.mormon;Dichotomius.quadrinodosus;Dichotomius.aff.carbonarius.sp2;Eurysternus.cyanescens;Eurysternus.francinae;Eurysternus.hirtellus;Eurysternus.inflexus;Eurysternus.parallelus;Ontherus.sulcator;Onthophagus.sp1;Onthophagus.sp2;Onthophagus.sp3;Onthophagus.sp4;Paracanthon.rosinae;Paracanthon.monteiroorum;Pseudocanthon.xanthurus;Phanaeus.dejeani;Phanaeus.splendidulus;Scybalocanthon.nigriceps;Sylvicanthon.foveiventris;Trichillum.sp.;Uroxys.sp1;Uroxys.sp2;Uroxys.sp3;Uroxys.sp4;Uroxys.aff.brevis
317;24;7;2015;na;na;São Jose dos Campos;-22.991285;-46.054356;799;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
317;24;10;2015;na;na;São Jose dos Campos;-22.991002;-46.054506;798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
317;25;1;2015;na;na;São Jose dos Campos;-22.98379;-46.050769;732;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
317;25;4;2015;na;na;São Jose dos Campos;-22.984722;-46.051175;873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
317;25;7;2015;na;na;São Jose dos Campos;-22.985052;-46.051196;877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
317;25;10;2015;na;na;São Jose dos Campos;-22.985307;-46.051019;860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;0;1;2014;12;16;Vargem;-23.003184;-46.033845;775;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
329;0;4;2014;12;16;Vargem;-22.94823333;-46.44936667;809;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
329;0;7;2014;12;16;Vargem;-22.94841667;-46.44958333;807;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
329;0;10;2014;12;16;Vargem;-22.94841667;-46.44958333;na;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0
329;1;1;2014;12;18;Bragança Paulista;-22.94628333;-46.4752;880;0;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;1;4;2014;12;18;Bragança Paulista;-22.94651667;-46.47513333;893;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
329;1;7;2014;12;18;Bragança Paulista;-22.94671667;-46.4751;883;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;1;10;2014;12;18;Bragança Paulista;-22.9469;-46.47518333;866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;2;1;2014;12;16;Bragança Paulista;-22.967437;-46.480983;na;2;0;8;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;2;0;3;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;2;4;2014;12;16;Bragança Paulista;-22.967438;-46.480984;na;0;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;0;2;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
329;2;7;2014;12;16;Bragança Paulista;-22.967439;-46.480985;na;1;2;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;2;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;2;10;2014;12;16;Bragança Paulista;-22.96744;-46.480986;na;1;1;0;0;7;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;2;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;3;1;2014;12;16;Bragança Paulista;-22.967566;-46.474866;na;5;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;3;1;0;0;0;4;0;0;0;1;0;0;0;0;0;6;1;0;0;1;0;0;0
329;3;4;2014;12;16;Bragança Paulista;-22.967732;-46.474911;na;6;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
329;3;7;2014;12;16;Bragança Paulista;-22.967901;-46.47496;na;4;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0
329;3;10;2014;12;16;Bragança Paulista;-22.968041;-46.475021;na;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;3;10;2014;na;na;Bragança Paulista;-22.968041;-46.475021;na;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0
329;5;1;2014;12;16;Bragança Paulista;na;na;na;0;5;3;0;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;5;0;0;0;0;0;0;3;0;0;0;0;0;2;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;5;4;2014;12;16;Bragança Paulista;-22.94053333;-46.43636667;907;0;1;4;0;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;5;7;2014;12;16;Bragança Paulista;-22.94036667;-46.4365;903;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;5;10;2014;12;16;Bragança Paulista;-22.94027;-46.4366;880;1;1;2;0;27;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;1;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;7;1;2014;12;16;Bragança Paulista;-22.960381;-46.477217;na;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0
329;7;4;2014;12;16;Bragança Paulista;-22.96045;-46.476988;na;0;1;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0
329;7;7;2014;12;16;Bragança Paulista;-22.960496;-46.47677;na;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
329;7;10;2014;12;16;Bragança Paulista;-22.960509;-46.476602;na;0;1;3;0;4;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0
329;8;1;2014;12;16;Bragança Paulista;-22.945917;-46.465085;na;0;4;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;8;4;2014;12;16;Bragança Paulista;-22.946107;-46.465031;na;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;8;7;2014;12;16;Bragança Paulista;-22.946237;-46.464981;na;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;8;10;2014;12;16;Bragança Paulista;-22.946337;-46.464936;na;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
329;14;1;2014;12;16;Bragança Paulista;-22.944198;-46.462648;na;17;6;2;0;0;4;0;0;3;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;1;0;4;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;14;4;2014;12;16;Bragança Paulista;-22.944376;-46.462497;na;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
329;14;7;2014;12;16;Bragança Paulista;-22.944532;-46.462353;na;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
329;14;10;2014;12;16;Bragança Paulista;-22.944656;-46.462243;na;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;2;0;12;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
333;0;1;2015;1;4;Joanópolis;na;na;na;0;0;3;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
333;0;4;2015;1;4;Joanópolis;-22.958556;-46.285026;1105;0;0;2;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;0;7;2015;1;4;Joanópolis;-22.958731;-46.285147;1109;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;0;10;2015;1;4;Joanópolis;-22.955874;-46.275752;1094;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;1;1;2015;1;4;Joanópolis;-22.955845;-46.275648;1085;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
333;1;4;2015;1;4;Joanópolis;-22.955891;-46.275566;1108;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;1;7;2015;1;4;Joanópolis;-22.956008;-46.275449;1111;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
333;1;10;2015;1;4;Joanópolis;-22.95777;-46.279735;1083;0;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;2;1;2015;1;4;Joanópolis;-22.95769;-46.279663;1075;0;0;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
333;2;4;2015;1;4;Joanópolis;-22.957486;-46.279719;1067;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
333;2;7;2015;1;4;Joanópolis;-22.957369;-46.279832;1059;0;0;5;0;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
333;2;10;2015;1;4;Joanópolis;-22.945242;-46.297624;872;0;0;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
333;3;1;2015;1;4;Joanópolis;-22.945239;-46.297634;877;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;3;4;2015;1;4;Joanópolis;-22.944986;-46.297548;882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
333;3;7;2015;1;4;Joanópolis;-22.945101;-46.297419;881;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;3;10;2015;1;4;Joanópolis;-22.956583;-46.302802;880;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
333;4;1;2015;1;4;Joanópolis;-22.95651;-46.302849;886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;4;4;2015;1;4;Joanópolis;-22.956291;-46.302959;885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
333;4;7;2015;1;4;Joanópolis;-22.956224;-46.302734;897;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0
333;4;10;2015;1;4;Joanópolis;-22.961056;-46.3013;931;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
333;5;1;2015;1;4;Joanópolis;-22.961053;-46.301298;935;0;0;6;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;5;4;2015;1;4;Joanópolis;-22.961099;-46.301106;955;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
333;5;7;2015;1;4;Joanópolis;-22.961041;-46.300857;956;0;0;10;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
333;5;10;2015;1;4;Joanópolis;-22.969182;-46.298033;1102;0;0;5;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
333;7;1;2015;1;4;Joanópolis;-22.969107;-46.298001;1097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;7;4;2015;1;4;Joanópolis;-22.969197;-46.298245;1092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
333;7;7;2015;1;4;Joanópolis;-22.969292;-46.29838;1079;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;7;10;2015;1;4;Joanópolis;-22.96297;-46.291587;1133;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;8;1;2015;1;4;Joanópolis;-22.963;-46.29153;1134;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
333;8;4;2015;1;4;Joanópolis;-22.963137;-46.291283;1137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
333;8;7;2015;1;4;Joanópolis;-22.963288;-46.29116;1141;0;0;0;0;0;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;6;0;4;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
333;8;10;2015;1;4;Joanópolis;-22.944482;-46.212013;963;0;0;3;0;1;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
335;1;1;2015;2;13;Joanópolis;-22.944482;-46.212013;na;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;1;4;2015;2;13;Joanópolis;-22.944695;-46.211924;950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;1;7;2015;2;13;Joanópolis;-22.944862;-46.211749;945;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;1;10;2015;2;13;Joanópolis;-22.944945;-46.211652;888;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;2;1;2015;2;13;Joanópolis;-22.964724;-46.209013;884;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;2;4;2015;2;13;Joanópolis;-22.965238;-46.208806;893;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;2;7;2015;2;13;Joanópolis;-22.965171;-46.208733;888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;2;10;2015;2;13;Joanópolis;-22.965323;-46.208759;952;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;3;1;2015;2;13;Joanópolis;-22.973224;-46.230536;944;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
335;3;4;2015;2;13;Joanópolis;-22.973039;-46.230596;953;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
335;3;7;2015;2;13;Joanópolis;-22.972956;-46.230808;961;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
335;3;10;2015;2;13;Joanópolis;-22.972889;-46.231096;939;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
335;4;1;2015;2;13;Joanópolis;-22.94392;-46.232645;950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;4;4;2015;2;13;Joanópolis;-22.944105;-46.232581;942;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;4;7;2015;2;13;Joanópolis;-22.944085;-46.232841;942;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
335;4;10;2015;2;13;Joanópolis;-22.944123;-46.233078;847;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;5;1;2015;2;14;Joanópolis;-22.969653;-46.224316;854;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;14;2;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0
335;5;4;2015;2;14;Joanópolis;-22.969662;-46.224451;883;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;2;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0
335;5;7;2015;2;14;Joanópolis;-22.969454;-46.224682;858;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
